floors,waterfront,lat,bedrooms,view,bathrooms,sqm_living15,mean_price_zip,grade,sqm_living,price,renovated
1,no,47.7201,5,0,2.75,298.21863,707649.0384615385,7,270.34773,6e5,no
2,no,47.5151,3,2,2.5,345.59916,462353.45,9,272.20579,785e3,no
2,no,47.3747,4,0,2.75,222.03817,297059.9894736842,8,242.47683,372e3,no
2,no,47.4797,5,0,3,200.67048,397054.58695652173,7,360.46364,445e3,no
2,no,47.4724,4,0,2.25,300.07669,599153.8571428572,8,308.43796,508e3,no
2,no,47.6845,5,0,1.5,162.58025,613701.2131147541,8,180.23182,78e4,no
2,no,47.753,4,0,2.25,226.68332,578818.5185185185,9,233.18653,541100,no
2,no,47.5449,4,0,2.5,279.63803,571317.8039215687,9,247.12198,729e3,no
1,no,47.2207,3,2,2,157.9351,299973.1956521739,7,158.86413,397e3,no
1,no,47.5655,2,1,1,131.92226,621633.3561643836,6,122.63195999999999,451555,yes
1,no,47.7341,2,0,1,107.76748,449624.4382022472,6,89.18688,3e5,no
1,no,47.5124,3,0,2.5,166.29637,462353.45,7,166.29637,416e3,no
1,no,47.6698,2,0,1,140.28353,878821.4772727273,6,88.25785,49e4,no
2,no,47.5122,6,0,3.75,142.14159,369028.14285714284,7,273.13482,48e4,yes
1,no,47.6518,2,0,2,165.36734,791810.5652173914,7,86.39979,368e3,no
2,no,47.5533,3,0,2.5,358.60558,599153.8571428572,12,424.56671,1038e3,no
1,no,47.4922,3,3,2.5,196.95436,369028.14285714284,8,220.18010999999998,545e3,no
2,no,47.5678,5,0,2.75,318.65729,812857.2692307692,10,318.65729,85e4,no
2,no,47.473,4,0,3.5,307.50893,305465.86,10,328.87662,55e4,no
2,no,47.6216,3,0,2.25,208.10272,697143.3921568628,9,208.10272,6e5,no
1,no,47.7657,4,0,2.5,222.03817,449624.4382022472,8,251.76713,535e3,no
2,no,47.5487,3,0,2.5,170.94152,387908.23711340205,8,247.12198,599950,no
1,no,47.5593,5,0,2.75,233.18653,343002.77142857143,8,235.97362,531e3,no
2,no,47.5424,4,0,2.25,182.08988,823864.6043956043,8,205.31563,53e4,no
2,no,47.5784,4,0,4,207.17369,1201941.3333333333,10,331.66371,597326,no
2,no,47.7673,4,0,2.5,261.98646,707649.0384615385,9,320.51535,805e3,no
1,no,47.4568,4,0,1.75,202.52854,381094.8823529412,8,216.46399,39e4,no
1.5,no,47.6637,4,0,2,150.50286,613701.2131147541,7,157.00607,487250,no
1,no,47.7654,3,0,1.5,162.58025,449624.4382022472,7,95.69009,301e3,no
1.5,no,47.6416,5,2,2.75,254.55422,898288.8888888889,8,237.83168,1175e3,no
2,no,47.4977,4,0,2.5,108.69651,307446.02040816325,7,181.16085,299e3,no
2.5,no,47.6878,4,3,2.25,276.85094,784243.0384615385,10,405.98611,235e4,yes
2.5,no,47.5305,4,0,2.5,104.05136,322755.4054054054,7,218.32205,4e5,no
1,no,47.7368,4,0,2.5,192.30921,566253.814159292,7,293.57348,467500,no
2,no,47.2939,4,0,2.5,209.96078,306381.61176470586,8,225.75429,305e3,no
1,no,47.7534,3,0,1,167.2254,393761.35135135136,5,124.49002,21e4,no
1,no,47.6453,3,0,1,109.62554,489906.25,6,93.83203,3e5,no
1,no,47.4464,3,0,2.25,177.44473,381094.8823529412,8,164.43831,327500,no
1,no,47.3996,3,0,2,112.41263,294126.1052631579,7,112.41263,269e3,no
1,no,47.652,4,2,3.25,310.29602,784243.0384615385,9,309.36699,975e3,no
1,no,47.7115,3,0,1,132.758387,383673.5,7,115.19972,355e3,no
1.5,no,47.651,3,0,1,176.5157,613701.2131147541,7,116.12875,712e3,no
2,no,47.7319,4,0,2.5,362.3217,578818.5185185185,10,274.99288,883e3,no
1,no,47.3069,2,0,1,93.83203,457073.5238095238,6,78.03852,19e4,no
1,no,47.7768,3,0,1.75,142.14159,686432.509090909,7,142.14159,443e3,no
2,no,47.6367,4,0,3,272.20579,697143.3921568628,10,348.38625,92e4,no
1,no,47.3045,4,0,2.25,190.45115,306381.61176470586,7,199.74145,285e3,no
1,no,47.5347,4,0,3.25,127.27711,439572.8846153846,7,144.92867999999999,901e3,no
1,no,47.6592,3,0,1.75,126.34808,791810.5652173914,7,189.52212,552500,no
1,no,47.5133,2,0,1,113.34166,369028.14285714284,6,79.89658,256e3,yes
1.5,no,47.7535,3,0,1.5,147.71577,449624.4382022472,7,159.79316,341e3,no
2,no,47.4332,4,0,2.25,175.58667,381094.8823529412,7,194.16727,279e3,no
2,no,47.5567,4,0,2.25,314.01214,823864.6043956043,8,197.88339,686e3,no
1.5,no,47.3221,2,0,1,76.18046,457073.5238095238,6,120.7739,225e3,no
1,no,47.2853,2,0,1.75,140.28353,260301.53333333333,6,113.34166,215500,no
1.5,no,47.6453,4,0,3,101.26427,814704.575,7,224.82526,95e4,no
2,no,47.6214,4,2,2.5,273.13482,489906.25,9,273.13482,503e3,no
2,no,47.6654,3,0,2.5,242.47683,659656.5158730159,9,242.47683,78e4,no
1,no,47.495,4,0,2,155.14801,307446.02040816325,6,174.65764,212e3,no
1.5,no,47.7066,4,0,2.75,191.38018,686432.509090909,7,216.46399,58e4,no
2,no,47.5726,4,0,2.5,154.21898,661249.6142857143,7,204.3866,465e3,no
1,no,47.2845,4,0,2,162.58025,260301.53333333333,7,159.79316,206e3,no
2,no,47.5613,3,0,2.5,226.68332,823864.6043956043,9,209.03175,615e3,no
1.5,no,47.5563,4,0,1,147.71577,387908.23711340205,6,152.36092,519e3,no
2,no,47.5208,4,0,3.25,345.59916,462353.45,11,383.68939,1135e3,no
2,no,47.4324,5,0,2.5,202.52854,381094.8823529412,7,241.5478,33e4,no
1,no,47.4961,4,0,1.5,187.66406,307446.02040816325,8,178.37376,24e4,no
1,no,47.5644,3,0,2,196.02533,571317.8039215687,9,191.38018,574e3,no
2,no,47.3065,4,0,4.25,377.18618,343325.1168831169,11,530.47613,93e4,no
2,no,47.6749,4,0,3,198.81242,688772.3037974683,8,252.69616,85e4,yes
1,no,47.7148,3,0,1.5,131.92226,566253.814159292,7,138.42547,415e3,no
1,no,47.7076,3,0,2.5,141.21256,383673.5,7,219.25108,48e4,no
1,no,47.4407,5,0,1,128.20614,262463.7931034483,7,180.23182,3e5,no
2,no,47.764,4,0,2.25,181.16085,503016.125,8,238.76071,439e3,no
1,no,47.7507,3,0,1,167.2254,453101.8181818182,7,107.76748,45e4,no
1,no,47.6042,3,0,2.5,247.12198,593640.7142857143,8,247.12198,589e3,no
2,no,47.5459,3,0,2.25,151.43189,571317.8039215687,7,117.05778,477e3,no
1,no,47.6955,4,0,2.25,165.36734,624118.4778761062,8,165.36734,587500,no
2,no,47.6255,4,0,2.25,295.43154,1166261.32,10,295.43154,1315e3,no
2,no,47.6292,4,0,2.5,314.94117,1406411.111111111,10,314.01214,143e4,no
2,no,47.612,4,0,2.25,248.05101,697143.3921568628,9,249.90906999999999,7e5,no
1,no,47.7477,2,0,1,99.40621,383673.5,6,109.62554,275e3,no
1,no,47.7563,3,0,1,122.63195999999999,707649.0384615385,7,154.21898,367500,no
2,no,47.7235,4,0,2.5,213.6769,393761.35135135136,7,209.96078,453250,no
1,no,47.5333,5,0,1.75,169.08346,532618.6666666666,8,177.44473,607e3,no
1,no,47.4979,4,0,2,225.75429,307446.02040816325,7,225.75429,255e3,no
1,no,47.6831,2,0,2,107.76748,591939.4716981133,7,120.7739,501e3,no
1,no,47.5784,3,0,1,137.49644,621633.3561643836,7,98.47718,45e4,no
2,no,47.4522,3,0,2.25,201.59951,305465.86,8,204.3866,36e4,no
1.5,no,47.5654,4,0,1.75,145.85771,621633.3561643836,7,159.79316,46e4,no
1,no,47.6738,3,0,1.75,174.65764,624118.4778761062,7,219.25108,753e3,no
1,no,47.5294,2,1,1,143.99965,532618.6666666666,6,76.18046,389950,no
1,no,47.681,2,0,1,130.0642,591939.4716981133,7,95.69009,469e3,no
2,no,47.5071,4,4,1.75,215.53496,369028.14285714284,9,188.59309,55e4,no
1.5,no,47.7172,5,2,3.5,200.67048,383673.5,6,250.8381,565e3,no
1,no,47.4136,2,0,1.75,114.27069,321275.95238095237,6,102.1933,189650,no
2,no,47.6499,4,3,3.25,236.90265,814704.575,11,336.30886,1525e3,no
1,no,47.3651,3,0,1.75,157.00607,358796.1967213115,7,124.49002,26e4,no
1,no,47.3945,3,0,1.75,170.94152,321275.95238095237,7,166.29637,243e3,no
1,no,47.5671,4,4,2.5,321.44438,823864.6043956043,9,355.81849,11e5,no
1,no,47.2761,3,0,1.5,146.78674,343325.1168831169,7,146.78674,249e3,no
1,no,47.506,2,3,1,187.66406,369028.14285714284,7,187.66406,72e4,no
2,no,47.5526,4,0,2.5,312.15408,823864.6043956043,10,309.36699,905e3,no
1.5,no,47.6848,4,0,2.5,169.08346,624118.4778761062,7,242.47683,824500,no
1,no,47.5875,4,0,2.75,236.90265,1201941.3333333333,8,242.47683,762500,no
3,no,47.589,3,2,2.5,161.65122,621633.3561643836,8,161.65122,58e4,no
1,no,47.4626,3,0,2,203.45757,381094.8823529412,8,170.94152,38e4,no
1,no,47.6503,3,0,1.75,165.36734,613701.2131147541,7,100.33524,805e3,no
1.5,no,47.6892,4,0,1.75,117.05778,591939.4716981133,7,115.19972,52e4,no
3,no,47.6482,5,3,4.5,219.25108,791810.5652173914,11,522.11486,1569500,no
1,no,47.4017,2,2,1,128.20614,321275.95238095237,6,108.69651,175e3,no
2,no,47.4248,4,0,2.25,172.79958,381094.8823529412,7,163.50928,353500,no
1,no,47.4285,4,1,2.5,238.76071,458176.52,8,207.17369,5e5,no
1,no,47.7167,3,0,1.75,128.20614,566253.814159292,7,141.21256,386500,no
1,no,47.5293,2,0,1,110.55457,387908.23711340205,7,134.70935,21e4,no
1,no,47.7679,3,0,2.5,148.6448,449624.4382022472,7,148.6448,439500,no
2,no,47.3717,5,0,2.5,254.55422,297059.9894736842,8,299.14766,315e3,no
2,no,47.3576,4,0,2.5,170.01248999999999,358796.1967213115,7,170.01248999999999,339e3,no
1,no,47.5653,4,0,2.25,224.82526,823864.6043956043,8,204.3866,655e3,no
1,no,47.7161,2,0,2.5,201.59951,688772.3037974683,8,201.59951,74e4,no
2,no,47.6273,5,0,2.5,176.5157,646878.3333333334,7,176.5157,685e3,no
1,no,47.5866,5,0,2.5,176.5157,845423.4871794871,7,274.99288,55e4,no
2,no,47.5319,2,0,1.75,142.14159,532618.6666666666,7,158.86413,405e3,yes
1,no,47.584,4,3,2.25,243.40586,812857.2692307692,9,243.40586,765e3,no
2,no,47.5846,3,0,2,217.39302,621633.3561643836,8,198.81242,625e3,yes
1.5,no,47.4787,4,0,2.5,124.49002,305465.86,6,195.09629999999999,207e3,no
1.5,no,47.4787,4,0,2.5,124.49002,305465.86,6,195.09629999999999,37e4,no
1,no,47.6955,3,0,2.5,143.99965,784243.0384615385,8,135.63838,475e3,no
1,no,47.7252,2,0,1,100.33524,383673.5,7,91.97397,365e3,no
1,no,47.7367,4,0,2.25,144.92867999999999,503016.125,7,203.45757,411800,no
2,no,47.461,5,0,3.5,281.49609,599153.8571428572,9,370.68297,668e3,no
2,no,47.6059,3,0,2.5,169.08346,616381.3461538461,9,217.39302,618e3,no
1,no,47.308,4,0,2,117.05778,240227.44444444444,7,228.54138,247500,no
1,no,47.5707,5,0,3,131.92226,621633.3561643836,7,193.23824,345e3,no
2,no,47.6825,3,2,2,169.08346,784243.0384615385,7,157.9351,616300,no
1,no,47.7366,3,0,1.5,122.63195999999999,449624.4382022472,7,123.56099,348e3,no
1,no,47.7508,3,0,2.5,164.43831,503016.125,7,151.43189,425e3,no
1,no,47.5133,5,0,2.75,363.25073,599153.8571428572,8,271.27676,85e4,no
2,no,47.5932,5,0,2.75,294.50251,697143.3921568628,9,262.91549,82e4,no
2,no,47.5933,4,0,2.25,296.36057,812857.2692307692,10,296.36057,832e3,no
2,no,47.6916,3,0,1.75,320.51535,784243.0384615385,8,138.42547,835e3,yes
2,no,47.4913,3,0,2.5,131.92226,462353.45,8,151.43189,35e4,no
2,no,47.4834,4,0,2.5,211.81884,397054.58695652173,7,211.81884,349e3,no
2,no,47.6873,6,0,3.75,148.6448,613701.2131147541,9,279.63803,1125e3,no
2,no,47.4805,3,0,2.5,156.07704,397054.58695652173,7,147.71577,32e4,no
1,no,47.4169,3,0,1,93.83203,294126.1052631579,7,116.12875,15e4,no
1,no,47.506,3,0,1,111.4836,239918.6274509804,6,158.86413,34e4,no
2,no,47.5818,4,0,4,346.52819,812857.2692307692,10,304.72184,785500,no
2,no,47.2592,4,0,2.5,257.34131,292943.45454545453,8,312.339886,410500,no
2,no,47.5916,3,2,2.5,204.3866,646878.3333333334,9,204.3866,58e4,no
2,no,47.5998,2,0,1.5,77.10949,661249.6142857143,7,77.10949,345e3,no
1.5,no,47.7297,3,0,2.25,235.97362,659656.5158730159,7,200.67048,55e4,no
2,no,47.4646,4,0,3,209.03175,381094.8823529412,8,239.68974,449500,no
1,no,47.7615,3,0,1,159.79316,686432.509090909,6,199.74145,3e5,no
2,no,47.6671,4,0,2.5,268.48967,688772.3037974683,10,326.08953,915e3,no
2,no,47.5739,4,0,3.75,282.42512,1201941.3333333333,11,353.96043,1575e3,no
1,no,47.6053,4,0,2.75,170.94152,616381.3461538461,8,187.66406,599e3,yes
1,no,47.5858,4,0,2.5,145.85771,845423.4871794871,7,196.95436,755e3,no
1,no,47.7323,3,0,1,120.7739,459288.5595238095,7,116.12875,4e5,yes
1,no,47.3737,3,0,1,136.56741,321275.95238095237,7,91.04494,133e3,no
1,no,47.7505,4,0,1.5,144.92867999999999,449624.4382022472,7,116.12875,33e4,no
1.5,no,47.4868,4,0,1,144.92867999999999,305465.86,6,102.1933,33e4,no
1,no,47.7231,3,0,1.75,157.00607,459288.5595238095,6,123.56099,375e3,no
1,no,47.7278,4,0,2.75,211.81884,566253.814159292,7,237.83168,485e3,no
1.5,no,47.6264,4,0,2.5,153.28995,697143.3921568628,7,171.87055,47e4,no
2,no,47.6362,4,0,3,126.34808,814704.575,8,259.19937,1045e3,yes
1.5,no,47.6918,4,0,1,126.34808,624118.4778761062,7,154.21898,548800,no
1,no,47.5595,2,0,1,116.12875,343002.77142857143,6,100.33524,315e3,no
1,no,47.5289,3,1,2,184.87697,532618.6666666666,7,281.49609,59e4,no
2,no,47.4873,4,0,2.5,216.46399,462353.45,7,221.10914,439950,no
1,no,47.3032,3,0,1.75,170.01248999999999,343325.1168831169,8,209.03175,325e3,no
1,no,47.6997,2,0,1,127.27711,624118.4778761062,6,81.75464,4e5,no
2,no,47.6288,4,0,2.5,253.62519,697143.3921568628,10,257.34131,685e3,no
1.5,no,47.7756,3,0,2,131.92226,383673.5,7,124.49002,339950,no
1,no,47.4608,3,0,1.75,138.42547,458176.52,7,154.21898,315e3,no
2,no,47.6968,3,0,2.5,148.6448,688772.3037974683,7,158.86413,411753,no
1,no,47.5703,2,0,1.75,139.3545,621633.3561643836,7,150.50286,577e3,yes
1,no,47.545,3,0,1.75,191.38018,823864.6043956043,8,142.14159,5e5,no
1,no,47.345,3,0,2,146.78674,260301.53333333333,7,133.78032,21e4,no
1,no,47.3413,4,0,1.75,180.23182,457073.5238095238,7,187.66406,64e4,no
1,no,47.7366,4,0,1.75,144.92867999999999,383673.5,7,173.72861,46e4,no
1,no,47.5286,2,0,1,57.59986,439572.8846153846,6,57.59986,265e3,no
1,no,47.3466,5,2,5,302.86378,292943.45454545453,11,536.421922,74e4,no
1,no,47.7681,3,0,1,163.50928,453101.8181818182,6,115.19972,23e4,no
1,no,47.3583,3,0,1.75,156.07704,358796.1967213115,7,175.58667,315e3,no
1,no,47.7429,3,0,1.75,223.89623,707649.0384615385,8,223.89623,432e3,no
2,no,47.569,3,0,2.5,159.79316,571317.8039215687,8,142.14159,467e3,no
1,no,47.319,5,0,3.75,157.9351,306381.61176470586,7,260.1284,255e3,no
1,no,47.5311,3,2,1.75,130.0642,322755.4054054054,7,135.63838,316500,no
1,no,47.7659,4,0,2,146.78674,449624.4382022472,7,146.78674,19e4,no
1.5,no,47.6726,3,0,2,134.70935,550494.7272727273,8,134.70935,49e4,yes
1,no,47.486,4,0,1.75,181.16085,462353.45,7,184.87697,378e3,no
3,no,47.4514,6,3,4,166.29637,262463.7931034483,9,415.27641,598800,no
1,no,47.5173,5,0,3,183.01891,387908.23711340205,7,183.94794,333800,no
2,no,47.5759,4,0,2.5,168.15443,571317.8039215687,9,271.27676,69e4,no
1,no,47.56,4,0,1.75,165.36734,343002.77142857143,6,154.21898,32e4,no
1.5,no,47.5846,4,3,3.5,263.84452,661249.6142857143,9,296.36057,1249e3,no
1,no,47.6918,3,0,1.5,141.21256,784243.0384615385,7,144.92867999999999,335e3,no
1,no,47.7034,3,0,2.5,183.01891,659656.5158730159,8,283.35415,84e4,no
2,no,47.4481,4,0,2.75,280.56706,458176.52,8,281.49609,608250,no
2,no,47.5922,3,0,2.5,257.34131,812857.2692307692,7,209.96078,55e4,no
1,no,47.3452,3,0,1,120.7739,292943.45454545453,7,117.05778,24e4,no
2,no,47.5573,3,2,2.25,249.90906999999999,823864.6043956043,9,313.08311,998e3,no
1,no,47.3817,3,0,1.75,161.65122,291361.8301886792,8,138.42547,275e3,no
1,no,47.3386,3,0,2.5,136.56741,260301.53333333333,7,145.85771,284200,no
2,no,47.6315,4,0,3.75,349.31528,1166261.32,10,417.13447,1715e3,no
2,no,47.6338,4,0,3.75,363.25073,987083.3333333334,11,379.97327,24e5,no
2,no,47.6664,5,0,2.5,308.43796,688772.3037974683,10,385.54745,930800,no
1,no,47.5854,4,3,3,261.98646,646878.3333333334,8,269.4187,93e4,no
1,no,47.3034,4,0,1.5,129.13517,306381.61176470586,7,132.85129,215e3,no
1,yes,47.3853,2,4,1.5,105.166196,420002.0588235294,6,93.646224,48e4,yes
1,no,47.558,2,0,1.75,101.26427,621633.3561643836,6,137.49644,483945,no
1,no,47.6108,3,0,1.75,127.27711,697143.3921568628,7,115.19972,347e3,no
1,no,47.3009,3,0,2,152.36092,306381.61176470586,7,127.27711,232500,no
1,no,47.4413,4,0,2.25,231.32847,381094.8823529412,8,164.43831,39e4,no
1,no,47.6232,3,0,2.25,202.52854,623492.8571428572,8,200.67048,55e4,yes
2,no,47.5679,4,0,2.5,233.18653,571317.8039215687,9,217.39302,59e4,no
1,no,47.6951,1,0,1,122.63195999999999,489906.25,5,89.18688,420850,no
1,no,47.4414,4,3,2.5,184.87697,262463.7931034483,7,211.81884,345e3,no
1,no,47.3744,3,0,2,183.01891,358796.1967213115,8,183.01891,429800,no
1.5,no,47.4549,4,0,1.75,142.14159,381094.8823529412,7,142.14159,302e3,no
1.5,no,47.689,4,0,1.5,111.4836,613701.2131147541,8,166.29637,8e5,no
2,no,47.2615,3,0,2.5,180.23182,343325.1168831169,8,157.9351,25e4,no
1,no,47.6391,3,0,2,166.29637,791810.5652173914,7,247.12198,605e3,no
1,no,47.3133,3,0,1.75,227.61235,297059.9894736842,8,181.16085,412e3,no
2,no,47.4498,3,0,2,119.84487,305465.86,6,124.49002,252e3,no
1.5,no,47.5491,3,0,1,211.81884,387908.23711340205,7,104.98039,375e3,no
1,no,47.6513,2,0,1.75,126.34808,613701.2131147541,7,181.16085,725e3,no
1,no,47.4891,5,1,3.5,161.65122,397054.58695652173,8,352.10237,471750,no
2,no,47.483,4,0,2.25,196.95436,599153.8571428572,7,187.66406,49e4,no
1,no,47.6775,2,0,1,123.56099,591939.4716981133,7,74.3224,439e3,no
1,no,47.4589,4,0,2,93.83203,458176.52,6,164.43831,355e3,no
1,no,47.7182,1,0,0.75,179.30279,393761.35135135136,6,87.32882,25e4,no
1,no,47.5637,4,0,2.25,263.84452,823864.6043956043,10,209.96078,78e4,no
1,no,47.5631,2,0,1,110.55457,621633.3561643836,6,82.68367,409e3,no
1,no,47.6862,2,0,1,114.27069,591939.4716981133,6,79.89658,42e4,no
1,no,47.6964,1,0,0.75,146.78674,624118.4778761062,5,63.17404,2e5,no
1,no,47.6638,2,0,1.5,248.05101,784243.0384615385,7,197.88339,83e4,no
2,no,47.6199,3,0,2.5,235.97362,697143.3921568628,9,222.03817,695e3,no
2,no,47.6055,4,0,2.75,334.4508,697143.3921568628,10,324.045664,815e3,no
1,no,47.3574,3,0,1.75,117.05778,297059.9894736842,7,117.05778,21e4,no
1,no,47.7235,3,2,1.75,267.56064,686432.509090909,8,273.13482,635e3,no
2,no,47.5357,4,0,2.5,240.61877,397054.58695652173,9,226.68332,562500,no
2,no,47.3053,4,0,2.5,261.98646,306381.61176470586,10,241.5478,402500,no
1,no,47.6768,3,0,2,178.37376,624118.4778761062,7,193.23824,555e3,no
1,no,47.7116,3,0,1,122.63195999999999,566253.814159292,7,184.87697,31e4,no
2,no,47.7359,4,0,2.5,232.2575,393761.35135135136,9,263.84452,5e5,no
1,no,47.7166,6,0,3,113.34166,459288.5595238095,7,244.33489,43e4,no
2,no,47.6298,3,0,4.25,306.5799,1166261.32,10,261.98646,16e5,no
1.5,no,47.6711,4,0,1,175.58667,613701.2131147541,7,144.92867999999999,627500,no
2,no,47.5001,4,0,2.5,168.15443,307446.02040816325,8,216.46399,335e3,no
1,no,47.5566,4,0,2.25,227.61235,823864.6043956043,8,308.43796,962e3,no
1,no,47.5318,3,0,1.75,148.6448,567274.9838709678,7,160.72219,299e3,no
2,no,47.3781,4,0,2.5,274.06385,297059.9894736842,8,288.92833,399950,no
1,no,47.6829,3,0,1,128.20614,688772.3037974683,7,114.27069,322e3,no
1,no,47.6912,2,0,1.5,133.78032,613701.2131147541,7,88.25785,43e4,no
1,no,47.4156,3,0,1.75,139.3545,297059.9894736842,7,175.58667,307e3,no
1,no,47.4925,3,0,1.5,91.04494,307446.02040816325,6,93.83203,194e3,no
1,no,47.3043,3,0,1,98.47718,240227.44444444444,6,93.83203,18e4,no
1,no,47.6211,4,0,2.25,168.15443,697143.3921568628,8,217.39302,465e3,no
2,no,47.6125,4,0,2.5,253.62519,623492.8571428572,9,228.54138,722500,no
1,no,47.6711,2,0,1,167.2254,613701.2131147541,7,93.83203,470450,no
2,no,47.36,3,0,2.5,162.58025,291361.8301886792,7,153.28995,28e4,no
1,no,47.3056,4,0,2,95.69009,240227.44444444444,7,133.78032,176250,no
1.5,no,47.5379,5,0,1,174.65764,439572.8846153846,7,158.86413,56e4,no
2,no,47.739,3,3,2.5,256.41228,453101.8181818182,10,256.41228,83e4,no
1,no,47.4967,2,2,1,118.91584,417477.0256410256,7,125.41905,276900,no
2,no,47.6296,3,0,1.75,154.21898,1166261.32,7,154.21898,625e3,yes
2,no,47.6367,4,0,2.5,148.6448,987083.3333333334,8,274.99288,1015e3,no
1,no,47.54,1,0,1,170.01248999999999,387908.23711340205,6,101.26427,463500,no
2,no,47.4369,3,0,2.5,246.19295,381094.8823529412,9,288.92833,485e3,no
1,no,47.3336,3,0,2,148.6448,260301.53333333333,7,128.20614,272e3,no
2,no,47.6971,2,0,1,119.84487,688772.3037974683,7,119.84487,305e3,no
1,no,47.571,3,0,2.5,189.52212,1201941.3333333333,7,183.94794,76e4,no
1,no,47.7024,2,0,1,150.50286,459288.5595238095,7,80.82561,387500,no
2,no,47.3457,4,0,2.5,229.47041,358796.1967213115,8,229.47041,352e3,no
1,no,47.4296,3,0,1.75,206.24466,381094.8823529412,8,198.81242,507e3,no
1,no,47.4509,3,0,1,144.92867999999999,262463.7931034483,6,71.53531,156e3,no
3,no,47.6357,3,0,3.25,143.99965,987083.3333333334,8,138.42547,58e4,no
1,no,47.5834,4,0,2.5,193.23824,812857.2692307692,8,233.18653,63e4,no
1,no,47.4882,5,0,1.5,156.07704,369028.14285714284,7,181.16085,275e3,no
1,no,47.7022,5,2,4,334.4508,566253.814159292,8,334.4508,835e3,no
2,no,47.4356,4,0,2.5,180.23182,305465.86,8,221.10914,34e4,no
1,no,47.7001,2,0,1,78.03852,591939.4716981133,6,66.89016,329350,no
2,no,47.659,3,0,3.5,350.24431,784243.0384615385,11,378.11521,148e4,no
1,no,47.5956,3,0,1,284.28318,812857.2692307692,7,116.12875,475e3,no
3,no,47.6758,3,0,2.25,140.28353,591939.4716981133,8,203.45757,719950,no
1,no,47.5188,1,0,1,91.04494,439572.8846153846,7,75.25143,235e3,no
1,no,47.6991,3,0,1.5,200.67048,624118.4778761062,8,226.68332,875e3,no
1,no,47.4498,4,0,1.75,143.07062,262463.7931034483,7,161.65122,38e4,no
1.5,no,47.3317,3,0,2.25,160.72219,457073.5238095238,7,137.49644,325e3,no
2,no,47.7611,4,0,2.5,308.43796,578818.5185185185,9,196.95436,475e3,no
1,no,47.2107,1,0,1,119.84487,299973.1956521739,6,83.6127,152900,yes
1,no,47.5113,2,0,2,110.55457,369028.14285714284,6,110.55457,21e4,no
1,no,47.5518,4,0,1,134.70935,532618.6666666666,6,93.83203,35e4,no
2,no,47.4754,3,0,2.5,193.23824,462353.45,8,195.09629999999999,505e3,no
1,no,47.7262,4,0,2.25,188.59309,566253.814159292,7,187.66406,464900,no
1,no,47.5767,3,0,2,147.71577,621633.3561643836,8,234.11556,65e4,no
2,no,47.7053,2,0,2.75,127.27711,383673.5,8,127.27711,369950,no
2,no,47.5434,3,0,2.5,143.07062,343002.77142857143,7,142.14159,25e4,no
2,no,47.5434,3,0,2.5,143.07062,343002.77142857143,7,142.14159,32e4,no
1,no,47.6702,4,3,4.25,367.89588,878821.4772727273,10,468.23112,2532e3,no
2,no,47.3939,4,0,2.25,246.19295,294126.1052631579,7,235.04459,34e4,no
1.5,no,47.6757,2,0,1.5,163.50928,550494.7272727273,5,93.83203,44e4,no
1,no,47.2021,3,0,1,120.7739,299973.1956521739,7,111.4836,219950,no
1,no,47.5833,4,0,3,245.26391999999998,1201941.3333333333,9,252.69616,94e4,no
1.5,no,47.5352,4,0,1.5,91.97397,439572.8846153846,6,171.87055,399950,no
1,no,47.632,3,0,2.75,323.30244,1166261.32,9,217.39302,1568e3,no
1,no,47.7097,4,0,1.75,176.5157,566253.814159292,7,172.79958,528e3,no
1,no,47.7021,4,0,1.75,214.60593,566253.814159292,8,180.23182,545e3,no
1,no,47.7136,2,0,2,176.5157,688772.3037974683,8,156.07704,575e3,no
1,no,47.3074,4,0,2.75,192.30921,306381.61176470586,8,164.43831,235e3,no
2,no,47.3291,3,0,2.5,171.87055,343325.1168831169,8,166.29637,272e3,no
1,no,47.4764,4,0,1.75,154.21898,462353.45,8,159.79316,38e4,no
1.5,no,47.7512,3,0,1,118.91584,449624.4382022472,7,118.91584,195e3,no
2,no,47.3561,3,0,2.5,170.01248999999999,358796.1967213115,7,157.00607,297e3,no
2,no,47.2923,4,0,2.5,208.10272,306381.61176470586,8,203.45757,349e3,no
1,no,47.5376,2,2,1,149.57383,439572.8846153846,6,65.96113,32e4,no
1,no,47.428,4,0,1.5,149.57383,260326.66666666666,7,175.58667,319990,no
